id,tokens,time_consumed_millis,memory_consumed_bytes
245847952,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,const,int,N,=,200005,;,int,a,[,N,],;,int,solve,(,),{,int,n,;,scanf,(,"",%d,"",,,&,n,),;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,scanf,(,"",%d,"",,,&,a,[,i,],),;,},sort,(,a,+,1,,,a,+,n,+,1,),;,const,int,tmp,=,unique,(,a,+,1,,,a,+,n,+,1,),-,a,;,int,sum,=,0,;,for,(,int,i,=,1,;,i,<,tmp,;,i,++,),{,int,l,=,1,,,r,=,tmp,-,1,,,ans,=,r,;,const,int,k,=,a,[,i,],+,n,;,while,(,l,<=,r,),{,int,mid,=,l,+,r,>>,1,;,if,(,a,[,mid,],>=,k,),ans,=,mid,-,1,,,r,=,ans,;,else,l,=,mid,+,1,;,},sum,=,max,(,sum,,,ans,-,i,+,1,),;,},return,sum,;,},int,main,(,),{,int,T,;,cin,>>,T,;,while,(,T,--,),{,printf,(,"",%d\n,"",,,solve,(,),),;,},return,0,;,}",218,819200
246362878,"#,include,<,bits/stdc++.h,>, ,using,namespace,std,;, ,void,solve,(,),{,int,n,;,cin,>>,n,;,vector,<,int,>,a,(,n,),;,for,(,auto,&,e,:,a,),cin,>>,e,;,sort,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,erase,(,unique,(,a,.,begin,(,),,,a,.,end,(,),),,,a,.,end,(,),),;,int,ans,=,0,;,int,len,=,a,.,size,(,),;,for,(,int,i,=,0,,,j,=,0,;,i,<,len,;,i,++,),{,while,(,j,<=,i,&&,(,a,[,i,],+,1,-,a,[,j,],),>,n,),j,++,;,ans,=,max,(,ans,,,i,-,j,+,1,),;,},cout,<<,ans,<<,endl,;,}, ,int,main,(,),{,ios,::,sync_with_stdio,(,false,),;,cin,.,tie,(,nullptr,),;,int,t,;,cin,>>,t,;,while,(,t,--,),solve,(,),;,return,0,;,}",93,819200
245929721,"//,int,T,,,n,,,a,[,200005,],,,maxx,=,-,1,;,int,main,(,),{,ios,::,sync_with_stdio,(,false,),;,cin,.,tie,(,0,),;,cout,.,tie,(,0,),;,cin,>>,T,;,while,(,T,--,),{,maxx,=,-,1,;,cin,>>,n,;,int,gg,=,n,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,cin,>>,a,[,i,],;,},sort,(,a,+,1,,,a,+,n,+,1,),;,n,=,unique,(,a,+,1,,,a,+,n,+,1,),-,a,-,1,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,int,l,=,i,,,r,=,n,,,mid,;,while,(,l,<=,r,),{,mid,=,(,l,+,r,),>>,1,;,if,(,a,[,mid,],-,a,[,i,],<,gg,),l,=,mid,+,1,;,else,r,=,mid,-,1,;,},//,maxx,=,max,(,maxx,,,r,-,i,+,1,),;,},cout,<<,maxx,<<,"",\n,"",;,},return,0,;,},/*,*/",46,819200
245823218,"#,include,<,bits/stdc++.h,>,using,namespace,std,;, ,int,main,(,),{,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;, ,vector,<,int,>,arr,(,n,),;,for,(,int,i,=,0,;,i,<,n,;,i,++,),cin,>>,arr,[,i,],;, ,set,<,int,>,st,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),st,.,insert,(,arr,[,i,],),;, ,vector,<,int,>,a,;,for,(,auto,it,:,st,),a,.,push_back,(,it,),;,int,count,=,0,;,int,temp,=,0,;,int,m,=,a,.,size,(,),;,for,(,int,i,=,0,;,i,<,m,;,i,++,),{,int,ind,=,upper_bound,(,a,.,begin,(,),,,a,.,end,(,),,,a,[,i,],+,n,-,1,),-,a,.,begin,(,),;,temp,=,ind,-,i,;,count,=,max,(,count,,,temp,),;,},cout,<<,count,<<,endl,;,},}",390,12595200
245831152,"#,include,<,iostream,>,#,include,<,iomanip,>,#,include,<,algorithm,>,#,include,<,cmath,>,#,include,<,cstring,>,using,namespace,std,;,int,T,,,a,[,200010,],,,n,,,b,[,200010,],,,c,[,200010,],,,d,[,200010,],;,int,main,(,),{,cin,>>,T,;,while,(,T,--,),{,cin,>>,n,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),cin,>>,a,[,i,],;,sort,(,a,+,1,,,a,+,1,+,n,),;,c,[,0,],=,0,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,if,(,a,[,i,],!=,a,[,i,-,1,],),c,[,i,],=,c,[,i,-,1,],+,1,;,else,c,[,i,],=,c,[,i,-,1,],;,//,},//,int,j,=,1,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,while,(,a,[,j,],-,a,[,i,],<,n,&&,j,<=,n,),{,j,++,;,},d,[,i,],=,c,[,j,-,1,],-,c,[,i,-,1,],;,},int,ans,=,0,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,ans,=,max,(,ans,,,d,[,i,],),;,},cout,<<,ans,<<,endl,;,},return,0,;,}",327,3174400
245906098,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,#,define,ll,long,long,#,define,ld,float,#,define,f,(,i,,,j,,,n,),for,(,ll,i,=,j,;,i,<,n,;,i,++,),#,define,yes,cout,<<,"",YES,"",<<,endl,#,define,no,cout,<<,"",NO,"",<<,endl,//,NB,:,les,distances,importans,//,trie,decroissant,//,cin,>>,t,;,while,(,t,--,),{,ll,n,;,cin,>>,n,;,set,<,ll,>,s,;,f,(,i,,,0,,,n,),{,ll,a,;,cin,>>,a,;,s,.,insert,(,a,),;,},ll,s1,=,s,.,size,(,),;,vector,<,ll,>,a,(,s1,),;,auto,j,=,s,.,begin,(,),;,f,(,i,,,0,,,s,.,size,(,),),{,a,[,i,],=,*,j,;,j,++,;,},ll,m,=,0,;,f,(,i,,,0,,,s1,),{,m,=,max,(,m,,,(,lower_bound,(,a,.,begin,(,),,,a,.,end,(,),,,a,[,i,],+,n,),-,a,.,begin,(,),-,i,),),;,},cout,<<,m,<<,endl,;,},return,0,;,}",452,11264000
254421937,"#,include,<,bits/stdc++.h,>,#,define,endl,',\n,', ,using,namespace,std,;, , ,const,int,N,=,1e2,+,10,;,const,int,INF,=,0x3f3f3f3f,;,typedef,long,long,ll,;,typedef,pair,<,int,,,int,>,PII,;,ll,n,;, ,void,sol,(,),{,cin,>>,n,;,set,<,ll,>,s,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,x,;,cin,>>,x,;,s,.,insert,(,x,),;,},vector,<,ll,>,f,;,for,(,auto,t,:,s,),{,f,.,push_back,(,t,),;,},ll,ans,=,1,,,t,=,0,,,cnt,=,1,;,for,(,int,i,=,1,;,i,<,f,.,size,(,),;,i,++,),{,if,(,f,[,i,],-,f,[,t,],>=,n,),{,ans,=,max,(,cnt,,,ans,),;,while,(,t,<,i,&&,f,[,i,],-,f,[,t,],>=,n,),t,++,;,cnt,=,i,-,t,+,1,;,},else,cnt,++,;,},ans,=,max,(,cnt,,,ans,),;,cout,<<,ans,<<,endl,;, ,}, , ,signed,main,(,),{,ios,::,sync_with_stdio,(,false,),;,cin,.,tie,(,nullptr,),,,cout,.,tie,(,nullptr,),;,int,T,;,cin,>>,T,;,while,(,T,--,),sol,(,),;, ,return,0,;,}",108,10240000
245931152,"#,include,<,bits/stdc++.h,>,#,define,int,long,longusing,namespace,std,;, ,int32_t,main,(,),{,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;,vector,<,int,>,a,(,n,),;,set,<,int,>,st,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,a,[,i,],;,st,.,insert,(,a,[,i,],),;,}, ,vector,<,int,>,v,(,st,.,size,(,),),,,v2,(,st,.,size,(,),),;,int,j,=,0,;,for,(,auto,i,:,st,),{,v,[,j,],=,i,;,j,++,;,}, ,int,sum,=,0,,,mx,=,0,,,cnt,=,1,;,int,pnt,=,0,;,for,(,int,i,=,0,;,i,<,v,.,size,(,),;,i,++,),{,while,(,v,[,i,],-,v,[,pnt,],>=,n,),{,pnt,++,;,},mx,=,max,(,mx,,,i,-,pnt,+,1,),;,},mx,=,max,(,mx,,,cnt,),;,cout,<<,mx,<<,"",\n,"",;,//,},}",436,11366400
250539443,"#,include,<,bits/stdc++.h,>,#,ifndef,ONLINE_JUDGE,#,include,"",template.cpp,"",#,else,#,define,debug,(,.,.,.,),#,define,debugArr,(,arr,,,n,),#,endif,#,define,MAX,1000000,using,namespace,std,;, , ,#,define,ll,long,long,#,define,ull,unsigned,long,long,#,define,ld,long,double,#,define,ed,',\n,',#,define,pb,push_back,#,define,py,cout,<<,"",YES\n,"",#,define,pn,cout,<<,"",NO\n,"",#,define,gi,greater,<,ll,>,(,),#,define,mpr,make_pair,#,define,all,(,x,),(,x,),.,begin,(,),,,(,x,),.,end,(,),#,define,int,long,long,#,define,rep,(,i,,,a,,,b,),for,(,int,i,=,a,;,i,<,b,;,i,++,),#,define,mod,1000000007,#,define,INF,INT64_MAX,#,define,inf,INT64_MIN  int,tt,;,int,val,;, ,ld,myPow,(,ld,a,,,ld,b,),{,ld,res,=,1,;,ld,a1,=,abs,(,a,),;,if,(,(,ll,),(,b,),%,2,==,0,||,a,>=,0,),return,exp,(,b,*,log,(,a1,),),;,else,return,-,exp,(,b,*,log,(,a1,),),;,}, ,void,solve,(,),{,int,n,;,cin,>>,n,;, ,vector,<,int,>,a,(,n,),,,b,;,set,<,int,>,st,;, ,rep,(,i,,,0,,,n,),{,cin,>>,a,[,i,],;,st,.,insert,(,a,[,i,],),;,}, ,for,(,auto,it,:,st,),b,.,pb,(,it,),;,int,ans,=,1,;, ,rep,(,i,,,0,,,n,),{,int,ind,=,upper_bound,(,b,.,begin,(,),,,b,.,end,(,),,,b,[,i,],+,n,-,1,ll,),-,b,.,begin,(,),;,//,ind,--,;, ,if,(,ind,>=,i,&&,ind,<,(,int,),(,b,.,size,(,),),),ans,=,max,(,ans,,,ind,-,i,+,1,ll,),;,},cout,<<,ans,<<,endl,;, ,}, , , , , ,signed,main,(,),{,std,::,ios_base,::,sync_with_stdio,(,0,),;,cin,.,tie,(,0,),;,cout,.,tie,(,0,),;,cin,>>,tt,;,//,val,=,tt,;,while,(,tt,--,),solve,(,),;, ,return,0,;,}",155,15564800
245810836,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,using,ll,=,long,long,;,using,ull,=,unsigned,long,long,;,using,ld,=,long,double,;,#,define,all,(,c,),c,.,begin,(,),,,c,.,end,(,),#,define,rall,(,c,),c,.,rbegin,(,),,,c,.,rend,(,),#,define,ceil,(,n,,,m,),(,(,n,+,m,-,1,),/,(,m,),),#,define,sz,(,x,),int,(,x,.,size,(,),),#,define,maxz,(,x,,,y,),x,=,max,(,x,,,y,),#,define,minz,(,x,,,y,),x,=,min,(,x,,,y,),#,define,fixed,(,x,),fixed,<<,setprecision,(,x,),#,define,endl,',\n,',#,define,int,llconst,int,MOD,=,1e9,+,7,;,void,solve,(,),;,template,<,typename,T,=,int,>,istream,&,operator,>>,(,istream,&,in,,,vector,<,T,>,&,v,),{,for,(,auto,&,x,:,v,),in,>>,x,;,return,in,;,},template,<,typename,T,=,int,>,ostream,&,operator,<<,(,ostream,&,out,,,const,vector,<,T,>,&,v,),{,for,(,const,T,&,x,:,v,),out,<<,x,<<,',',;,return,out,;,},signed,main,(,),{,ios_base,::,sync_with_stdio,(,0,),,,cin,.,tie,(,0,),,,cout,.,tie,(,0,),;,//,ll,t,=,1,;,cin,>>,t,;,while,(,t,--,),{,solve,(,),;,cout,<<,endl,;,},return,0,;,}, ,void,solve,(,),{,int,n,,,t,;,cin,>>,n,;,vector,<,int,>,v,;,set,<,int,>,st,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,t,;,if,(,st,.,insert,(,t,),.,second,),v,.,push_back,(,t,),;,},sort,(,all,(,v,),),;,int,siz,=,sz,(,v,),;,int,l,=,0,,,ans,=,0,;,for,(,int,i,=,0,;,i,<,siz,;,i,++,),{,while,(,(,v,[,i,],-,v,[,l,],+,1,),>,n,),l,++,;,ans,=,max,(,ans,,,i,-,l,+,1,),;,},cout,<<,ans,;,}",155,11776000
246740423,"//,const,int,N,=,2e5,+,10,;,int,t,,,n,,,m,,,a,[,N,],;,int,main,(,),{,cin,>>,t,;,while,(,t,--,),{,cin,>>,n,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),cin,>>,a,[,i,],;,sort,(,a,+,1,,,a,+,n,+,1,),;,m,=,unique,(,a,+,1,,,a,+,n,+,1,),-,a,-,1,;,//,int,id,=,1,,,ans,=,1,;,for,(,int,i,=,1,;,i,<=,m,;,i,++,),{,while,(,id,<,i,&&,a,[,i,],-,a,[,id,],>=,n,),id,++,;,ans,=,max,(,ans,,,i,-,id,+,1,),;,},cout,<<,ans,<<,endl,;,},return,0,;,}",436,819200
252348471,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,using,ll,=,long,long,;,void,solve,(,ll,n,,,vector,<,ll,>,arr,),{,ll,minm,=,arr,[,0,],;,ll,maxm,=,arr,[,0,],;,for,(,ll,i,=,0,;,i,<,n,;,i,++,),{,minm,=,min,(,minm,,,arr,[,i,],),;,maxm,=,max,(,maxm,,,arr,[,i,],),;,},vector,<,ll,>,count,(,maxm,+,2,+,n,-,minm,,,0,),;,for,(,ll,i,=,0,;,i,<,n,;,i,++,),{,if,(,count,[,arr,[,i,],-,minm,+,1,],==,0,),{,count,[,arr,[,i,],-,minm,+,1,],=,1,;,},},ll,sum,=,0,;,for,(,ll,i,=,0,;,i,<,count,.,size,(,),;,i,++,),{,sum,+=,count,[,i,],;,count,[,i,],=,sum,;,},ll,ans,=,0,;,for,(,ll,i,=,0,;,i,<,n,;,i,++,),{,ans,=,max,(,ans,,,count,[,arr,[,i,],+,n,-,minm,],-,count,[,arr,[,i,],-,minm,],),;,},cout,<<,ans,<<,endl,;,},int,main,(,),{,ll,t,;,cin,>>,t,;,while,(,t,--,),{,ll,n,;,cin,>>,n,;,vector,<,ll,>,arr,(,n,),;,for,(,ll,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,arr,[,i,],;,},solve,(,n,,,arr,),;,},return,0,;,}",265,14438400
247422645,"#,include,<,bits/stdc++.h,>,using,namespace,std,;, ,#,define,ll,long,long ,/*,*/,#,define,MOD,1000000007,#,define,PI,3.1415926535897932384626433832795, ,void,solve,(,),{,int,n,;,cin,>>,n,;, ,vector,<,int,>,vi,(,n,),;,for,(,int,&,i,:,vi,),cin,>>,i,;, ,sort,(,vi,.,begin,(,),,,vi,.,end,(,),),;, ,vi,.,erase,(,unique,(,vi,.,begin,(,),,,vi,.,end,(,),),,,vi,.,end,(,),),;,int,count,=,0,;,int,pointer,=,0,;, ,for,(,int,i,=,0,;,i,<,vi,.,size,(,),;,i,++,),{,while,(,vi,[,i,],-,vi,[,pointer,],>=,n,),pointer,++,;, ,count,=,max,(,count,,,i,-,pointer,+,1,),;,},cout,<<,count,<<,"",\n,"",;,}, ,/*,*/,int,main,(,),{,ios_base,::,sync_with_stdio,(,0,),,,cin,.,tie,(,0,),,,cout,.,tie,(,0,),;,int,t,;,cin,>>,t,;,while,(,t,--,),solve,(,),;,return,0,;,}",46,819200
254766839,"//,#,define,int,long,long,#,define,ull,unsigned,long,long,#,define,pb,(,e,),push_back,(,e,),#,define,mp,(,a,,,b,),make_pair,(,a,,,b,),#,define,fors,(,n,),for,(,int,i,=,0,;,i,<,n,;,i,++,),#,define,fo,(,i,,,a,,,b,),for,(,int,i,=,a,;,i,<,b,;,i,++,), ,//,return,gcd,(,b,,,a,%,b,),;,}, ,void,solve,(,),{,int,aru,=,100,;,for,(,int,i,=,0,;,i,<,100,;,i,++,),aru,--,;,for,(,int,i,=,0,;,i,<,100,;,i,++,),aru,++,;, ,int,n,;,cin,>>,n,;,vector,<,int,>,a,(,n,),;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,a,[,i,],;,}, ,//,//,//,i,<,n,-,1,;,i,++,),{,//,//,//,//,//,i,<,v,.,size,(,),-,1,;,i,++,),{,//,//,//,//,sort,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,resize,(,unique,(,a,.,begin,(,),,,a,.,end,(,),),-,a,.,begin,(,),),;,int,pnt,=,0,,,ans,=,0,;,for,(,int,i,=,0,;,i,<,a,.,size,(,),;,i,++,),{,while,(,a,[,i,],-,a,[,pnt,],>=,n,),{,pnt,++,;,},ans,=,max,(,ans,,,i,-,pnt,+,1,),;,},cout,<<,ans,<<,endl,;,}, ,signed,main,(,),{,ios_base,::,sync_with_stdio,(,false,),;,cin,.,tie,(,NULL,),;,int,t,;,cin,>>,t,;,while,(,t,--,),{,solve,(,),;,},}",109,102400
245880766,"#,include,<,algorithm,>,#,include,<,iostream,>,#,include,<,bits/stdc++.h,>,using,namespace,std,;,#,define,or,dered_set,tree,<,int,,,null_type,,,less,<,int,>,,,rb_tree_tag,,,tree_order_statistics_node_update,>,#,define,or,dered_multiset,tree,<,int,,,null_type,,,less_equal,<,int,>,,,rb_tree_tag,,,tree_order_statistics_node_update,>,//,i,<,n,;,i,++,),{,cin,>>,v,[,i,],;,},#,define,loop,(,i,,,m,,,n,),for,(,int,i,=,m,;,i,<,n,;,i,++,),#,define,vi,vector,<,int,>,#,define,vll,vector,<,long,long,int,>,#,define,pb,push_back,#,define,ppb,pop_back,#,define,MOD,1000000007,#,define,MOD1,998244353,#,define,nl,"",endl,"",#,define,mp,make_pair,#,define,allr,(,x,),(,x,),.,rbegin,(,),,,(,x,),.,rend,(,),#,define,F,first,#,define,sx,(,x,),(,(,int,),(,x,),.,size,(,),),#,define,S,second,#,define,yes,cout,<<,"",YES,"",<<,endl,#,define,no,cout,<<,"",NO,"",<<,endl,#,define,big1,998244353,#,define,big2,1000000007,#,define,all,(,v,),v,.,begin,(,),,,v,.,end,(,),#,define,test,cout,<<,',B A N K A I,',<<,endltypedef,long,long,ll,;,typedef,unsigned,long,long,ull,;,typedef,long,double,lld,;,int,fact,(,int,n,),{,if,(,n,==,0,||,n,==,1,),return,1,;,else,return,n,*,fact,(,n,-,1,),;,},int,gcd,(,int,a,,,int,b,),{,return,b,==,0,?,a,:,gcd,(,b,,,a,%,b,),;,},int,nCr,(,int,n,,,int,r,),{,if,(,n,<=,0,||,r,<,0,),return,0,;,else,if,(,r,>,n,),return,0,;,return,fact,(,n,),/,(,fact,(,r,),*,fact,(,n,-,r,),),;,},bool,prime,(,int,n,),{,if,(,n,<,2,),return,false,;,for,(,int,x,=,2,;,x,*,x,<=,n,;,x,++,),{,if,(,n,%,x,==,0,),return,false,;,},return,true,;,},vector,<,int,>,factors,(,int,n,),{,vector,<,int,>,f,;,for,(,int,x,=,2,;,x,*,x,<=,n,;,x,++,),{,while,(,n,%,x,==,0,),{,f,.,push_back,(,x,),;,n,/,=,x,;,},},if,(,n,>,1,),f,.,push_back,(,n,),;,return,f,;,},#,ifndef,ONLINE_JUDGE,#,define,debug,(,x,),cerr,<<,#,x,<<,"","",;,_,print,(,x,),;,cerr,<<,endl,;,#,else,#,define,debug,(,x,),#,endifvoid,_,print,(,ll,t,),{,cerr,<<,t,;,},void,_,print,(,int,t,),{,cerr,<<,t,;,},void,_,print,(,string,t,),{,cerr,<<,t,;,},void,_,print,(,char,t,),{,cerr,<<,t,;,},void,_,print,(,lld,t,),{,cerr,<<,t,;,},void,_,print,(,double,t,),{,cerr,<<,t,;,},void,_,print,(,ull,t,),{,cerr,<<,t,;,},template,<,class,T,,,class,V,>,void,_,print,(,pair,<,T,,,V,>,p,),;,template,<,class,T,>,void,_,print,(,vector,<,T,>,v,),;,template,<,class,T,>,void,_,print,(,set,<,T,>,v,),;,template,<,class,T,,,class,V,>,void,_,print,(,map,<,T,,,V,>,v,),;,template,<,class,T,>,void,_,print,(,multiset,<,T,>,v,),;,template,<,class,T,,,class,V,>,void,_,print,(,pair,<,T,,,V,>,p,),{,cerr,<<,"",{,"",;,_,print,(,p,.,ff,),;,cerr,<<,"",,,"",;,_,print,(,p,.,ss,),;,cerr,<<,"",},"",;,},template,<,class,T,>,void,_,print,(,vector,<,T,>,v,),{,cerr,<<,"",[ ,"",;,for,(,T,i,:,v,),{,_,print,(,i,),;,cerr,<<,"","",;,},cerr,<<,"",],"",;,},template,<,class,T,>,void,_,print,(,set,<,T,>,v,),{,cerr,<<,"",[ ,"",;,for,(,T,i,:,v,),{,_,print,(,i,),;,cerr,<<,"","",;,},cerr,<<,"",],"",;,},template,<,class,T,>,void,_,print,(,multiset,<,T,>,v,),{,cerr,<<,"",[ ,"",;,for,(,T,i,:,v,),{,_,print,(,i,),;,cerr,<<,"","",;,},cerr,<<,"",],"",;,},template,<,class,T,,,class,V,>,void,_,print,(,map,<,T,,,V,>,v,),{,cerr,<<,"",[ ,"",;,for,(,auto,i,:,v,),{,_,print,(,i,),;,cerr,<<,"","",;,},cerr,<<,"",],"",;,},void,solve,(,),{,int,n,;,cin,>>,n,;,int,ans,=,-,1e18,;,set,<,int,>,ans1,;,loop,(,i,,,0,,,n,),{,int,x,;,cin,>>,x,;,ans1,.,insert,(,x,),;,},vector,<,int,>,a,;,for,(,auto,i,:,ans1,),{,a,.,pb,(,i,),;,},loop,(,i,,,0,,,a,.,size,(,),),{,int,pos,=,upper_bound,(,a,.,begin,(,),,,a,.,end,(,),,,a,[,i,],+,n,-,1,),-,a,.,begin,(,),;,ans,=,max,(,ans,,,pos,-,i,),;,},cout,<<,ans,<<,endl,;,},int,main,(,),{,//,ios_base,::,sync_with_stdio,(,false,),;,cin,.,tie,(,nullptr,),;,#,ifndef,ONLINE_JUDGEfreopen,(,"",Error.txt,"",,,"",w,"",,,stderr,),;,#,endif,int,t,=,1,;,cin,>>,t,;,while,(,t,--,),{,solve,(,),;,},return,0,;,}",155,8704000
245823967,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,#,define,ll,long,longint,main,(,),{,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;, ,vector,<,ll,>,arr,(,n,),;,for,(,int,i,=,0,;,i,<,n,;,i,++,),cin,>>,arr,[,i,],;, ,set,<,ll,>,st,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),st,.,insert,(,arr,[,i,],),;, ,vector,<,ll,>,a,;,for,(,auto,it,:,st,),a,.,push_back,(,it,),;,int,count,=,0,;,int,temp,=,0,;,int,m,=,a,.,size,(,),;,for,(,int,i,=,0,;,i,<,m,;,i,++,),{,int,ind,=,upper_bound,(,a,.,begin,(,),,,a,.,end,(,),,,a,[,i,],+,n,-,1,),-,a,.,begin,(,),;,temp,=,ind,-,i,;,count,=,max,(,count,,,temp,),;,},cout,<<,count,<<,endl,;,},}",420,15462400
249944383,"#,include,<,bits/stdc++.h,>,#,define,int,long,long,#,define,endl,',\n,',constexpr,int,MAXN,{,1000000,},;,using,ll,=,long,long,;,using,namespace,std,;,//, ,signed,main,(,),{,ios,::,sync_with_stdio,(,false,),;,cin,.,tie,(,nullptr,),;,cout,.,tie,(,nullptr,),;,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,;,cin,>>,n,;,vector,<,int,>,vec,(,n,),;,for,(,int,i,=,0,;,i,<,n,;,++,i,),{,cin,>>,vec,[,i,],;,},sort,(,vec,.,begin,(,),,,vec,.,end,(,),),;,vec,.,erase,(,unique,(,vec,.,begin,(,),,,vec,.,end,(,),),,,vec,.,end,(,),),;,int,ans,=,0,;,int,num,=,0,;,for,(,auto,&,it,:,vec,),{,int,sum,=,upper_bound,(,vec,.,begin,(,),,,vec,.,end,(,),,,it,+,n,-,1,),-,vec,.,begin,(,),-,num,;,++,num,;,ans,=,max,(,ans,,,sum,),;,},cout,<<,ans,<<,endl,;,},return,0,;,}, ",46,1638400
245885178,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,#,define,FOR,(,i,,,a,,,b,),for,(,int,i,=,a,;,i,<,b,;,i,++,),#,define,FORR,(,x,,,arr,),for,(,auto,&,x,:,arr,),#,define,ROF,(,i,,,a,,,b,),for,(,int,i,=,(,b,),-,1,;,i,>=,(,a,),;,--,i,),#,define,ll,long,long,#,define,ull,unsigned,long,long, ,#,define,db,double,#,define,pb,push_back,#,define,all,(,v,),v,.,begin,(,),,,v,.,end,(,),#,define,F,first,#,define,S,second,#,define,INF,1000000007,/,/,#,define,pop,(,x,),_,_,builtin_popcountll,(,x,),#,define,pll,pair,<,ll,,,ll,>,#,define,pii,pair,<,int,,,int,>,#,define,nl,"",\n,"",#,define,PI,3.1415926536,#,define,eps,0.00000001,#,define,mpp,make_pair,#,define,lb,lower_bound,#,define,ub,upper_bound,#,define,PQ,priority_queue,<,pii,>,//,#,define,RS,set,<,ll,,,greater,<,ll,>,>,#,define,PQS,priority_queue,<,pll,,,vector,<,pll,>,,,greater,<,pll,>>,#,define,ZERO,(,a,),memset,(,a,,,0,,,sizeof,(,a,),),#,define,MINUS,(,a,),memset,(,a,,,0x3f,,,sizeof,(,a,),),#,define,inf,0x3f3f3f3f,#,define,INFM,(,1e18,),;, , ,using,vi,=,vector,<,int,>,;,using,vb,=,vector,<,bool,>,;,using,vl,=,vector,<,ull,>,;,using,vs,=,vector,<,string,>,;,const,int,dx,[,4,],=,{,1,,,0,,,-,1,,,0,},,,dy,[,4,],=,{,0,,,1,,,0,,,-,1,},;,//,template,<,typename,A,,,typename,B,>,A,amax,(,A,&,a,,,B,b,),{,if,(,b,>,a,),a,=,b,;,return,a,;,},template,<,typename,A,,,typename,B,>,A,amin,(,A,&,a,,,B,b,),{,if,(,b,<,a,),a,=,b,;,return,a,;,},int,M,[,],=,{,31,,,28,,,31,,,30,,,31,,,30,,,31,,,31,,,30,,,31,,,30,,,31,},;,bool,isleap,(,int,by,),{,return,(,by,%,4,==,0,&&,(,by,%,100,!=,0,||,by,%,400,==,0,),),;,},;, , ,void,solve,(,),{,int,n,;,cin,>>,n,;,vi,v,;,FOR,(,i,,,0,,,n,),{,int,x,;,cin,>>,x,;,v,.,pb,(,x,),;,},sort,(,all,(,v,),),;,v,.,resize,(,unique,(,all,(,v,),),-,v,.,begin,(,),),;,int,n1,=,n,;,n,=,v,.,size,(,),;,int,mx,=,0,,,cnt,=,1,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,x,=,lb,(,all,(,v,),,,v,[,i,],+,n1,),-,v,.,begin,(,),;,x,--,;,amax,(,mx,,,x,-,i,+,1,),;,},cout,<<,mx,<<,nl,;, ,}, , , , ,int32_t,main,(,),{,#,ifndef,ONLINE_JUDGE,freopen,(,"",input.txt,"",,,"",r,"",,,stdin,),;,freopen,(,"",output.txt,"",,,"",w,"",,,stdout,),;,#,endif, ,ios_base,::,sync_with_stdio,(,0,),;,cin,.,tie,(,0,),;,cout,.,tie,(,0,),;, ,int,T,=,1,;,cin,>>,T,;,while,(,T,--,),solve,(,),;,return,0,;,}",78,2150400
