id,tokens,time_consumed_millis,memory_consumed_bytes
251101774,"#,include,<,bits/stdc++.h,>,#,define,ll,long,longusing,namespace,std,;,const,ll,N,=,2e5,+,10,;,ll,a,[,N,],,,c,[,N,],;,map,<,ll,,,ll,>,b,;, ,void,solve,(,),{,ll,n,,,k,=,0,,,ans,=,1,;,cin,>>,n,;,memset,(,c,,,0,,,sizeof,(,c,),),;,b,.,clear,(,),;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,cin,>>,a,[,i,],;,if,(,b,[,a,[,i,],],==,0,),{,c,[,k,],=,a,[,i,],;,k,++,;,b,[,a,[,i,],],++,;,},},sort,(,c,,,c,+,k,),;,for,(,int,i,=,k,-,1,;,i,>=,0,;,i,--,),{,ll,q,=,c,[,i,],-,n,;,ll,num,=,upper_bound,(,c,,,c,+,k,,,q,),-,c,;,//,ans,=,max,(,ans,,,i,-,num,+,1,),;,},printf,(,"",%lld\n,"",,,ans,),;,}, ,int,main,(,),{,//,cin,.,tie,(,0,),;,int,t,=,1,;,cin,>>,t,;,while,(,t,--,),{,solve,(,),;,},}",1000,11468800
252849422,"#,include,<,bits/stdc++.h,>, ,using,namespace,std,;, ,const,int,N,=,200010,;,int,t,,,n,;,vector,<,int,>,a,;, ,int,main,(,),{,cin,>>,t,;,while,(,t,--,),{,a,.,clear,(,),;,cin,>>,n,;,a,.,resize,(,n,),;,for,(,int,i,=,0,;,i,<,n,;,i,++,),scanf,(,"",%d,"",,,&,a,[,i,],),;, ,sort,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,erase,(,unique,(,a,.,begin,(,),,,a,.,end,(,),),,,a,.,end,(,),),;,int,len,=,0,;,for,(,int,i,=,0,;,i,<,a,.,size,(,),;,i,++,),{,int,j,;,for,(,j,=,i,+,1,;,j,<,a,.,size,(,),;,j,++,),if,(,(,a,[,j,],-,a,[,i,],),>=,n,),break,;,len,=,max,(,len,,,j,-,i,),;,},cout,<<,len,<<,endl,;,},}",1000,819200
252028649,"/*,*/,#,include,<,iostream,>,#,include,<,algorithm,>,#,include,<,cmath,>,#,include,<,vector,>,#,include,<,cstring,>,#,include,<,iomanip,>,#,include,<,queue,>,#,include,<,stack,>,#,include,<,map,>,#,include,<,set,>,#,include,<,utility,>,#,include,<,cstdio,>,#,include,<,cstdlib,>,#,include,<,climits,>,#,include,<,cstdint,>,using,namespace,std,;,inline,int,read,(,),{,int,s,=,0,,,w,=,1,;,char,ch,=,getchar,(,),;,while,(,ch,<,',0,',||,ch,>,',9,',),{,if,(,ch,==,',-,',),w,=,-,1,;,ch,=,getchar,(,),;,},while,(,ch,>=,',0,',&&,ch,<=,',9,',),{,s,=,s,*,10,+,ch,-,',0,',;,ch,=,getchar,(,),;,},return,s,*,w,;,},inline,void,write,(,int,x,),{,if,(,x,<,0,),putchar,(,',-,',),,,x,=,-,x,;,if,(,x,>,9,),write,(,x,/,10,),;,putchar,(,x,%,10,+,',0,',),;,return,;,},#,define,INF,0x3f3f3f,#,define,f,(,i,,,s,,,e,),for,(,int,i,=,s,;,i,<,e,;,i,++,),#,define,cf,(,i,,,s,,,e,),for,(,int,i,=,s,;,i,<=,e,;,i,++,),#,define,rf,(,i,,,e,,,s,),for,(,int,i,=,e,;,i,>,s,;,i,--,),#,define,pb,push_back,#,define,db,double,#,define,pii,pair,<,int,,,int,>,#,define,fstdio,ios_base,::,sync_with_stdio,(,false,),;,cin,.,tie,(,0,),;,cout,.,tie,(,0,),#,define,endl,',\n,',#,define,int,long,longtemplate,<,typename,T1,>,istream,&,operator,>>,(,istream,&,cin,,,vector,<,T1,>,&,a,),{,for,(,auto,&,x,:,a,),cin,>>,x,;,return,cin,;,},const,double,Pi,=,acos,(,-,1.0,),;,constexpr,int,N,=,2e5,+,10,;,int,T,;,int,a,[,N,],,,b,[,N,],;,int,sum1,[,N,],,,sum2,[,N,],;,int,vis,[,100,],;,inline,int,gcd,(,int,a,,,int,b,),{,return,b,?,gcd,(,b,,,a,%,b,),:,a,;,},signed,main,(,),{,fstdio,;,cin,>>,T,;,while,(,T,--,),{,int,n,;,cin,>>,n,;,set,<,int,>,st,;,cf,(,i,,,1,,,n,),{,int,x,;,cin,>>,x,;,st,.,insert,(,x,),;,},int,cnt,=,0,;,for,(,auto,it,:,st,),{,a,[,++,cnt,],=,it,;,},int,front,=,1,;,int,rear,=,1,;,int,ans,=,0,;,cf,(,i,,,1,,,cnt,),{,rear,=,i,;,while,(,a,[,rear,],-,a,[,front,],>=,n,),{,front,++,;,},ans,=,max,(,rear,-,front,+,1,,,ans,),;,},cout,<<,ans,<<,endl,;,},}",124,13004800
250446537,"//, ,typedef,long,long,ll,;, ,const,int,N,=,2e5,+,100,;, ,ll,n,,,m,,,k,,,s,;,ll,a,[,N,],,,b,[,N,],;, ,int,main,(,),{,ll,t1,;,cin,>>,t1,;,while,(,t1,--,),{,cin,>>,n,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),cin,>>,a,[,i,],;,sort,(,a,+,1,,,a,+,1,+,n,),;,ll,cnt,=,unique,(,a,+,1,,,a,+,1,+,n,),-,a,-,1,;,ll,ans,=,1,;,for,(,ll,l1,=,1,,,r1,=,1,;,r1,<=,cnt,;,r1,++,),{,while,(,a,[,r1,],-,a,[,l1,],+,1,>,n,),l1,++,;,ans,=,max,(,ans,,,(,ll,),r1,-,l1,+,1,),;,},cout,<<,ans,<<,endl,;,},return,0,;,}, , ",452,3174400
250175336,"//, ,#,define,ll,long,long,#,define,ld,long,double,#,define,nl,"",\n,"",#,define,mod,1000000009,/,/,gcd,(,m,,,n,),=,_,_,gcd,(,m,,,n,),;,vector,<,ll,>,v,;,int,main,(,),{,ios_base,::,sync_with_stdio,(,0,),;,cin,.,tie,(,0,),;,cout,.,tie,(,0,),;, ,int,tc,=,1,;,cin,>>,tc,;,for,(,int,test,=,0,;,test,<,tc,;,test,++,),{,v,.,clear,(,),;,ll,n,;,cin,>>,n,;,for,(,ll,i,=,0,;,i,<,n,;,i,++,),{,ll,a,;,cin,>>,a,;,auto,it,=,find,(,v,.,begin,(,),,,v,.,end,(,),,,a,),;,if,(,it,==,v,.,end,(,),),{,v,.,push_back,(,a,),;,},}, ,sort,(,v,.,begin,(,),,,v,.,end,(,),),;,ll,ans,,,ans2,;,for,(,ll,i,=,0,;,i,<,v,.,size,(,),;,i,++,),{,if,(,(,v,[,v,.,size,(,),-,1,],-,v,[,i,],),<,n,),{,ans,=,v,.,size,(,),-,i,;,break,;,}, ,},for,(,ll,i,=,v,.,size,(,),-,1,;,i,>=,0,;,i,--,),{,if,(,v,[,i,],-,v,[,0,],<,(,n,),),{,ans2,=,i,+,1,;,break,;,}, ,},cout,<<,max,(,ans,,,ans2,),<<,nl,;, , ,}, , ,return,0,;,}, ",1000,2150400
250269994,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,#,define,pii,(,2.0,*,acos,(,0.0,),),#,define,loop,(,i,,,a,,,b,),for,(,int,i,=,a,;,i,<,b,;,i,++,),#,define,revloop,(,i,,,b,,,a,),for,(,int,i,=,b,;,i,>=,a,;,i,--,),#,define,in,(,x,),cin,>>,x,;,#,define,out,(,x,),cout,<<,x,<<,"","",;,#,define,nl,cout,<<,endl,;,#,define,cint,(,x,),int,x,;,cin,>>,x,;,#,define,cint2,(,x,,,y,),int,x,,,y,;,cin,>>,x,>>,y,;,#,define,cint3,(,x,,,y,,,z,),int,x,,,y,,,z,;,cin,>>,x,>>,y,>>,z,;,#,define,int,long,long,#,define,vi,vector,<,int,>,#,define,mi,map,<,int,,,int,>,#,define,pi,pair,<,int,,,int,>,#,define,si,set,<,int,>,#,define,au,(,it,,,x,),for,(,auto,it,:,x,),#,define,mk,(,a,,,b,),make_pair,(,a,,,b,),#,define,pb,(,x,),push_back,(,x,),#,define,all,(,x,),x,.,begin,(,),,,x,.,end,(,),#,define,vii,(,x,,,n,),vector,<,int,>,x,;,loop,(,i,,,0,,,n,),{,cint,(,g,),x,.,push_back,(,g,),;,},#,define,vp,(,x,,,n,),loop,(,i,,,0,,,n,),{,out,(,x,[,i,],),},#,define,vnl,(,x,,,n,),loop,(,i,,,0,,,n,),{,cout,<<,x,[,i,],;,nl,},#,define,na,cout,<<,"",NO,"",<<,endl,;,#,define,ya,cout,<<,"",YES,"",<<,endl,;,#,define,fi,first,#,define,se,second,#,define,swapp,(,a,,,b,),a,=,a,^,b,;,b,=,a,^,b,;,a,=,a,^,b,;, , , , ,void,solve,(,),{,cint,(,n,),int,m,=,INT_MAX,;,vi,v,;,vi,vn,;,mi,mp,;,si,c,;,loop,(,i,,,0,,,n,),{,cint,(,g,),m,=,min,(,m,,,g,),;,v,.,pb,(,g,),;,mp,[,g,],++,;,},loop,(,i,,,0,,,n,),{,if,(,mp,[,v,[,i,],],==,1,),{,vn,.,pb,(,v,[,i,],-,m,),;,},},sort,(,all,(,vn,),),;,int,ans,=,0,;,loop,(,i,,,0,,,n,),{,int,e,=,vn,.,size,(,),-,1,;,while,(,(,vn,[,e,],-,vn,[,i,],),>=,n,),{,e,=,e,-,1,;,},ans,=,max,(,ans,,,e,-,i,+,1,),;,},cout,<<,ans,<<,endl,;,}, , , , ,signed,main,(,),{,ios_base,::,sync_with_stdio,(,false,),;,cin,.,tie,(,nullptr,),;,int,T,;,cin,>>,T,;,while,(,T,--,),{,solve,(,),;,},return,0,;,}",0,0
250318837,"//,const,int,N,=,2e5,+,10,;,int,t,,,n,;,int,a,[,N,],;,int,main,(,),{,cin,>>,t,;,while,(,t,--,),{,cin,>>,n,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),cin,>>,a,[,i,],;,sort,(,a,,,a,+,n,),;,int,y,=,unique,(,a,,,a,+,n,),-,a,;,int,ans,=,0,;,for,(,int,i,=,0,;,i,<,y,;,i,++,),{,int,j,=,i,+,1,;,while,(,a,[,j,],-,a,[,i,],<,n,&&,j,<,y,),j,++,;,ans,=,max,(,ans,,,j,-,i,),;,},cout,<<,ans,<<,endl,;,},return,0,;,}",1000,819200
250171193,"#,include,<,iostream,>,using,namespace,std,;,#,include,<,map,>,#,include,<,algorithm,>,#,include,<,vector,>,#,define,int,long,long void,solve,(,),{,int,n,;,cin,>>,n,;,int,num,;,vector,<,int,>,a,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,num,;,a,.,push_back,(,num,),;,},sort,(,a,.,begin,(,),,,a,.,end,(,),),;,auto,it,=,unique,(,a,.,begin,(,),,,a,.,end,(,),),;,a,.,erase,(,it,,,a,.,end,(,),),;,//,i,<,a,.,size,(,),;,i,++,),cout,<<,a,[,i,],<<,"","",;,//,int,maxx,=,0,,,i,,,en,;,for,(,i,=,0,,,en,=,0,;,i,<,a,.,size,(,),;,i,++,),{,while,(,a,[,en,],-,a,[,i,],<,n,&&,en,+,1,<,a,.,size,(,),),en,++,;,if,(,a,[,en,],-,a,[,i,],<,n,),maxx,=,max,(,maxx,,,en,-,i,+,1,),;,else,maxx,=,max,(,maxx,,,en,-,i,),;,},cout,<<,maxx,<<,endl,;,}, ,signed,main,(,),{,int,t,;,cin,>>,t,;,while,(,t,--,),{,solve,(,),;,},return,0,;,}",451,4198400
252598142,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,typedef,long,long,ll,;,#,define,PII,pair,<,int,,,int,>,const,int,N,=,2e5,+,5,;,const,int,M,=,1e6,+,5,;,ll,a,[,N,],,,b,[,N,],,,sum,[,N,],;,int,vis,[,500,],[,500,],,,dist,[,500,],[,500,],;,//,//,int,dx,[,4,],=,{,0,,,0,,,1,,,-,1,},;,int,dy,[,4,],=,{,1,,,-,1,,,0,,,0,},;, ,int,su,(,int,n,),{,for,(,int,i,=,2,;,i,*,i,<=,n,;,i,++,),{,if,(,n,%,i,==,0,),return,0,;,},return,1,;,}, ,void,solve,(,),{,ll,n,;,cin,>>,n,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,cin,>>,a,[,i,],;,},sort,(,a,+,1,,,a,+,1,+,n,),;,ll,cnt,=,unique,(,a,+,1,,,a,+,1,+,n,),-,a,-,1,;,int,ans,=,1,;,for,(,int,r,=,1,;,r,<=,cnt,;,r,++,),{,int,l,=,1,;,while,(,a,[,r,],-,a,[,l,],+,1,>,n,),l,++,;,ans,=,max,(,ans,,,r,-,l,+,1,),;,},cout,<<,ans,<<,endl,;,}, ,signed,main,(,),{,int,_,=,1,;,cin,>>,_,;,while,(,_,--,),{,solve,(,),;,},return,0,;,}",1000,6860800
252966167,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,#,include,<,ext/pb_ds/assoc_container.hpp,>,#,include,<,ext/pb_ds/tree_policy.hpp,>,using,namespace,_,_,gnu_pbds,;,template,<,typename,T,>,using,or,dered_set,=,tree,<,T,,,null_type,,,less,<,T,>,,,rb_tree_tag,,,tree_order_statistics_node_update,>,;,typedef,long,long,ll,;,#,define,ya,cout,<<,"",YES\n,"",#,define,nop,cout,<<,"",NO\n,"",#,define,nl,cout,<<,endl,#,define,Fast,\,ios_base,::,sync_with_stdio,(,false,),;,\,cin,.,tie,(,nullptr,),;,\,cout,.,tie,(,nullptr,),;,#,define,mn,(,a,),min_element,(,a,.,begin,(,),,,a,.,end,(,),),#,define,mx,(,a,),max_element,(,a,.,begin,(,),,,a,.,end,(,),),#,define,al,a,.,begin,(,),,,a,.,end,(,),#,define,as,s,.,begin,(,),,,s,.,end,(,),#,define,v,vector,<,ll,>,a,#,define,fin,\,for,(,ll,i,=,0,;,i,<,n,;,i,++,),\,cin,>>,a,[,i,],#,define,fout,\,for,(,ll,i,=,0,;,i,<,n,;,i,++,),\,cout,<<,a,[,i,], ,#,define,lb,lower_bound,#,define,ub,upper_bound,#,define,pb,push_back,#,define,C,continue,;,#,define,R,return,;,#,define,B,break,;, , , ,void,TestCases,(,),{,ll,n,,,k,;,cin,>>,n,;, ,vector,<,ll,>,a,(,n,),,,b,;,set,<,ll,>,st,;,ll,p,=,n,;,for,(,ll,i,=,0,;,i,<,n,;,i,++,),{,cin,>>,a,[,i,],;,st,.,insert,(,a,[,i,],),;,},for,(,auto,i,:,st,),{,b,.,push_back,(,i,),;,//,}, ,ll,sum,=,0,,,mx,=,1,,,l,=,0,,,r,=,0,;,for,(,ll,i,=,0,;,i,<,b,.,size,(,),;,i,++,),{,l,=,i,;,r,=,lower_bound,(,b,.,begin,(,),,,b,.,end,(,),,,b,[,l,],+,p,),-,b,.,begin,(,),;,sum,=,r,-,l,;,mx,=,max,(,sum,,,mx,),;,},cout,<<,mx,;,nl,;, ,}, ,int,main,(,),{,Fast,;, ,int,t,=,1,;,cin,>>,t,;,while,(,t,--,),TestCases,(,),;,return,0,;,}",171,11878400
251885948,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,int,main,(,),{,int,t,;,cin,>>,t,;,for,(,int,i,=,1,;,i,<=,t,;,i,++,),{,int,n,;,cin,>>,n,;,int,a,[,n,+,9,],;,set,<,int,>,s1,,,s2,;,for,(,int,p,=,0,;,p,<,n,;,p,++,),{,cin,>>,a,[,p,],;,s1,.,insert,(,a,[,p,],),;,},int,ans,=,0,;,for,(,auto,x,:,s1,),{,s2,.,insert,(,x,),;,while,(,*,s2,.,begin,(,),<=,x,-,n,),{,s2,.,erase,(,s2,.,begin,(,),),;,},ans,=,max,(,ans,,,(,int,),s2,.,size,(,),),;,},cout,<<,ans,<<,endl,;,},}",467,13824000
250154688,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,const,int,N,=,2e5,+,7,;,int,t,;,void,solve,(,),{,cin,>>,t,;,int,n,,,x,;,while,(,t,--,),{,cin,>>,n,;,vector,<,int,>,a,;,set,<,int,>,s,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),cin,>>,x,,,s,.,emplace,(,x,),;,for,(,int,j,:,s,),a,.,emplace_back,(,j,),;,sort,(,a,.,begin,(,),,,a,.,end,(,),),;,int,ans,=,0,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,auto,it,=,upper_bound,(,begin,(,a,),,,end,(,a,),,,a,[,i,],+,n,-,1,),;,ans,=,max,(,ans,,,static_cast,<,int,>,(,it,-,(,a,.,begin,(,),+,i,),),),;,},cout,<<,ans,<<,',\n,',;,a,.,clear,(,),;,},},signed,main,(,),{,ios,::,sync_with_stdio,(,0,),;,cin,.,tie,(,0,),,,cout,.,tie,(,0,),;,solve,(,),;,return,0,;,}",139,11878400
250296565,"//,#,define,int,long,long,int,t,,,n,;,int,a,[,100010,],;,int,ans,;,signed,main,(,),{,ios,::,sync_with_stdio,(,false,),;,cin,.,tie,(,0,),;,cout,.,tie,(,0,),;,cin,>>,t,;,while,(,t,--,),{,ans,=,0,;,cin,>>,n,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),cin,>>,a,[,i,],;,sort,(,a,+,1,,,a,+,1,+,n,),;,int,k,=,unique,(,a,+,1,,,a,+,1,+,n,),-,a,-,1,;,for,(,int,l,=,1,,,r,=,1,;,r,<=,k,;,r,++,),{,while,(,a,[,l,],+,n,-,1,<,a,[,r,],),l,++,;,ans,=,max,(,ans,,,r,-,l,+,1,),;,},cout,<<,ans,<<,"",\n,"",;,},return,0,;,}",1000,10444800
252457082,"#,include,<,bits/stdc++.h,>,using,namespace,std,;, ,const,int,N,=,200005,;, ,int,m,,,n,,,i,,,j,;, ,int,main,(,),{,scanf,(,"",%d,"",,,&,m,),;,while,(,m,--,),{,scanf,(,"",%d,"",,,&,n,),;,vector,<,int,>,ve,(,n,),;,for,(,i,=,0,;,i,<,n,;,i,++,),{,scanf,(,"",%d,"",,,&,ve,[,i,],),;,},sort,(,ve,.,begin,(,),,,ve,.,end,(,),),;,ve,.,resize,(,unique,(,ve,.,begin,(,),,,ve,.,end,(,),),-,ve,.,begin,(,),),;,int,x,=,ve,.,size,(,),;,int,pnt,=,0,,,ans,=,0,;,for,(,int,i,=,0,;,i,<,ve,.,size,(,),;,i,++,),{,while,(,ve,[,i,],-,ve,[,pnt,],>=,n,),{,pnt,++,;,},ans,=,max,(,ans,,,i,-,pnt,+,1,),;,},printf,(,"",%d\n,"",,,ans,),;,},return,0,;,}",62,819200
250539122,"#,include,<,bits/stdc++.h,>,#,ifndef,ONLINE_JUDGE,#,include,"",template.cpp,"",#,else,#,define,debug,(,.,.,.,),#,define,debugArr,(,arr,,,n,),#,endif,#,define,MAX,1000000,using,namespace,std,;, , ,#,define,ll,long,long,#,define,ull,unsigned,long,long,#,define,ld,long,double,#,define,ed,',\n,',#,define,pb,push_back,#,define,py,cout,<<,"",YES\n,"",#,define,pn,cout,<<,"",NO\n,"",#,define,gi,greater,<,ll,>,(,),#,define,mpr,make_pair,#,define,all,(,x,),(,x,),.,begin,(,),,,(,x,),.,end,(,),#,define,int,long,long,#,define,rep,(,i,,,a,,,b,),for,(,int,i,=,a,;,i,<,b,;,i,++,),#,define,mod,1000000007,#,define,INF,INT64_MAX,#,define,inf,INT64_MIN  int,tt,;,int,val,;, ,ld,myPow,(,ld,a,,,ld,b,),{,ld,res,=,1,;,ld,a1,=,abs,(,a,),;,if,(,(,ll,),(,b,),%,2,==,0,||,a,>=,0,),return,exp,(,b,*,log,(,a1,),),;,else,return,-,exp,(,b,*,log,(,a1,),),;,}, ,void,solve,(,),{,int,n,;,cin,>>,n,;, ,vector,<,int,>,a,(,n,),,,b,;,set,<,int,>,st,;, ,rep,(,i,,,0,,,n,),{,cin,>>,a,[,i,],;,st,.,insert,(,a,[,i,],),;,}, ,for,(,auto,it,:,st,),b,.,pb,(,it,),;,int,ans,=,1,;, ,rep,(,i,,,0,,,n,),{,int,ind,=,upper_bound,(,b,.,begin,(,),,,b,.,end,(,),,,b,[,i,],+,n,-,1,ll,),-,b,.,begin,(,),;,//,ind,--,;, ,if,(,ind,>=,i,&&,ind,<,b,.,size,(,),),ans,=,max,(,ans,,,ind,-,i,+,1,ll,),;,},cout,<<,ans,<<,endl,;, ,}, , , , , ,signed,main,(,),{,std,::,ios_base,::,sync_with_stdio,(,0,),;,cin,.,tie,(,0,),;,cout,.,tie,(,0,),;,cin,>>,tt,;,//,val,=,tt,;,while,(,tt,--,),solve,(,),;, ,return,0,;,}",108,15564800
253150633,"#,include,<,bits/stdc++.h,>,using,namespace,std,;,typedef,long,long,ll,;,typedef,unsigned,long,long,ull,;,typedef,long,double,lld,;,/*,*/,#,define,watch,(,x,),cerr,<<,"",\n,"",<<,(,#,x,),<<,"", is ,"",<<,(,x,),<<,endl,#,define,fastio,ios_base,::,sync_with_stdio,(,0,),#,define,flush_off,cin,.,tie,(,0,),#,define,mod,1000000007,#,define,ganja,998244353, , , , , ,void,solve,(,),{,int,n,;,cin,>>,n,;,set,<,int,>,st,;,for,(,int,i,=,0,;,i,<,n,;,++,i,),{,int,tmp,;,cin,>>,tmp,;,st,.,insert,(,tmp,),;,},vector,<,int,>,vct,;,for,(,auto,i,:,st,),vct,.,push_back,(,i,),;, ,int,ans,=,1,;,for,(,int,i,=,0,;,i,<,vct,.,size,(,),;,++,i,),{,auto,it,=,upper_bound,(,vct,.,begin,(,),,,vct,.,end,(,),,,vct,[,i,],+,n,-,1,),;,ans,=,max,(,ans,,,int,(,it,-,vct,.,begin,(,),),-,i,),;,//,},cout,<<,ans,<<,endl,;,}, ,int,main,(,),{,fastio,;,flush_off,;,//,#,endif,int,t,=,1,;,cin,>>,t,;,while,(,t,--,),solve,(,),;,}",140,8704000
251958254,"#,include,<,iostream,>,#,include,<,iomanip,>,#,include,<,cmath,>,#,include,<,vector,>,#,include,<,algorithm,>,#,include,<,queue,>,#,include,<,set,>,#,include,<,unordered_set,>,#,include,<,map,>,#,include,<,unordered_map,>,#,include,<,stack,>, ,#,define,pb,push_back,#,define,mp,make_pair,#,define,all,(,x,),x,.,begin,(,),,,x,.,end,(,),#,define,ff,first,#,define,ss,second,#,define,inp,(,x,),int,x,;,cin,>>,x,#,define,fo,(,i,,,x,,,n,),for,(,int,i,=,x,;,i,<,n,;,i,++,),#,define,fi,(,a,,,n,),for,(,int,x,=,0,;,x,<,n,;,x,++,),cin,>>,a,[,x,],#,define,debug,(,x,),for,(,int,i,=,0,;,i,<,x,.,size,(,),;,i,++,),cout,<<,x,[,i,],<<,"","",;,cout,<<,endl,#,define,nl,endl,#,define,cont,continue ,#,define,lb,lower_bound,#,define,ub,upper_bound using,namespace,std,;, ,typedef,long,long,ll,;,typedef,long,double,ld,;,typedef,vector,<,int,>,vi,;,typedef,vector,<,vector,<,int,>,>,vvi,;,typedef,vector,<,long,long,>,vl,;,typedef,vector,<,vector,<,long,long,>,>,vvl,;,typedef,pair,<,int,,,int,>,pii,;,typedef,pair,<,ll,,,ll,>,pll,;,typedef,priority_queue,<,int,,,vector,<,int,>,,,greater,<,int,>,>,pqm,;, ,const,ll,mod,=,1e9,+,7,;,const,ll,INF,=,8,*,1e18,;,const,int,big,=,1e6,+,7,;, ,ll,gcd,(,ll,a,,,ll,b,),{,if,(,!,b,),return,a,;,return,gcd,(,b,,,a,%,b,),;,},ll,power,(,ll,x,,,ll,y,,,ll,p,=,mod,),{,ll,res,=,1,;,x,%=,p,;,while,(,y,>,0,),{,if,(,y,&,1,),res,=,(,res,*,x,),%,p,;,y,>>=,1,;,x,=,(,x,*,x,),%,p,;,},return,res,;,},ll,lcm,(,ll,x,,,ll,y,),{,return,(,(,x,*,y,),/,(,gcd,(,x,,,y,),),),;,},ll,modi,(,ll,x,,,ll,p,=,mod,),{,return,power,(,x,,,p,-,2,,,p,),;,},//,//,//, ,struct,Node,{,int,data,;,Node,*,left,,,*,right,;,Node,(,int,x,),{,data,=,x,;,left,=,right,=,NULL,;,},},;, , ,//,vi,a,(,n,),;,fi,(,a,,,n,),;,set,<,int,>,s,(,all,(,a,),),;,int,cur,=,*,(,s,.,begin,(,),),;,s,.,erase,(,s,.,begin,(,),),;,vi,diff,;,for,(,int,x,:,s,),{,diff,.,pb,(,x,-,cur,),;,cur,=,x,;,},//,int,nd,=,diff,.,size,(,),;,vl,sum,(,nd,+,1,,,0,),;,fo,(,i,,,1,,,nd,+,1,),sum,[,i,],=,sum,[,i,-,1,],+,diff,[,i,-,1,],;,ll,ans,=,1,,,l,=,0,,,r,=,1,;, ,while,(,r,<,nd,+,1,),{,if,(,sum,[,r,],-,sum,[,l,],<,n,),{,ans,=,max,(,ans,,,r,-,l,+,1,),;,r,++,;,},else,{,l,++,;,},}, ,cout,<<,ans,<<,nl,;,}, , ,void,fastio,(,),{,ios_base,::,sync_with_stdio,(,0,),;,cin,.,tie,(,0,),;,cout,.,tie,(,0,),;,#,ifndef,ONLINE_JUDGE,freopen,(,"",input.txt,"",,,"",r,"",,,stdin,),;,#,endif,}, ,void,preprocessing,(,),{,//,//,//,//,//,//,i,*,i,<=,big,;,i,++,),{,//,//,j,<,big,;,j,+=,i,),primes,[,j,],=,1,;,//,bool,q,=,1,;,//,int,t,=,1,;,if,(,q,),cin,>>,t,;,preprocessing,(,),;,while,(,t,--,),{,solve,(,),;,},}",155,10649600
250469729,"//,#,define,int,long,longtypedef,long,long,ll,;,typedef,pair,<,int,,,int,>,par,;,inline,int,read,(,),{,int,x,=,0,,,f,=,1,;,char,ch,=,getchar,(,),;,while,(,ch,<,',0,',||,ch,>,',9,',),{,if,(,ch,==,',-,',),f,=,-,1,;,ch,=,getchar,(,),;,},while,(,ch,>=,',0,',&&,ch,<=,',9,',),x,=,x,*,10,+,ch,-,',0,',,,ch,=,getchar,(,),;,return,x,*,f,;,},//,signed,main,(,),{,ios,::,sync_with_stdio,(,false,),;,cin,.,tie,(,0,),;,cout,.,tie,(,0,),;,int,t,;,cin,>>,t,;,while,(,t,--,),{,int,n,,,cnt,=,0,,,ans,=,0,;,cin,>>,n,;,for,(,int,i,=,1,;,i,<=,n,;,i,++,),{,cin,>>,a,[,i,],;,},sort,(,a,+,1,,,a,+,1,+,n,),;,int,len,=,unique,(,a,+,1,,,a,+,1,+,n,),-,a,-,1,;,for,(,int,i,=,1,,,j,=,1,;,i,<=,len,;,i,++,),{,if,(,a,[,i,],-,a,[,j,],<,n,),cnt,++,;,else,{,j,++,;,ans,=,max,(,ans,,,cnt,),;,},},ans,=,max,(,ans,,,cnt,),;,cout,<<,ans,<<,',\n,',;,},return,0,;,}",46,1638400
252739907,"#,include,<,iostream,>,#,include,<,vector,>,#,include,<,algorithm,>,#,include,<,cmath,>,#,include,<,set,>,#,include,<,unordered_map,>,#,include,<,unordered_set,>,#,include,<,numeric,>,#,define,io,ios_base,::,sync_with_stdio,(,false,),;,cin,.,tie,(,NULL,),;,cout,.,tie,(,NULL,),;,#,define,endl,"",\n,"",using,namespace,std,;, ,void,display,(,vector,<,int,>,&,v,),{,for,(,int,i,=,0,;,i,<,v,.,size,(,),;,i,++,),{,cout,<<,v,[,i,],<<,"","",;,},cout,<<,endl,;,}, ,void,solve,(,),{,int,n,;,cin,>>,n,;,set,<,int,>,s,;,for,(,int,i,=,0,;,i,<,n,;,i,++,),{,int,x,;,cin,>>,x,;,s,.,insert,(,x,),;,},vector,<,int,>,v,;,for,(,int,it,:,s,),{,v,.,push_back,(,it,),;,},s,.,clear,(,),;,int,ans,=,0,;,for,(,int,i,=,0,;,i,<,v,.,size,(,),;,i,++,),{,auto,it,=,lower_bound,(,v,.,begin,(,),,,v,.,end,(,),,,v,[,i,],+,n,),;,ans,=,max,(,ans,,,it,-,v,.,begin,(,),-,i,),;, ,},cout,<<,ans,<<,endl,;, , ,},signed,main,(,),{,io,int,t,=,1,;,cin,>>,t,;,while,(,t,--,),{,solve,(,),;,},return,0,;,}",139,8704000
